#OTU ID	CWB1	MRM1	CWB3	FPP2	FWB2	MWB2	RPP1	RPB2	BRM1	FRR2	CRR1	BRM2	SPB2	BWB3	RRR2	BRR1	CPP2	MRR1	MPB1	SRM1	SPP3	BPP3	BWB1	BRM3	MRM3	SRR2	BWA1	CWA3	RPP3	RPB3	BWB2	CPB3	CWA1	FWA1	SPB3	MPB2	CRM3	RRR1	BWA2	SRM3	RWA3	RRM2	MPP3	FWB1	SWB2	SWA3	CRR3	MRM2	CRR2	RWB1	SRR1	FRM3	FRR3	SWB1	FPB3	RWB2	MRR2	MRR3	RRM1	FWA3	CPP3	MWA3	MPP2	BRR2	BPB1	RRM3	BPB2	CRM2	MPB3	FRR1	SPP1	BPP1	FWA2	SWA1	BWA3	FPP1	CPB2	CWB2	FPP3	MWB3	SWB3	BRR3	RPP2	CPP1	MWB1	SRM2	BPP2	SPB1	FPB1	RWA2	SRR3	RWB3	FWB3	BPB3	RPB1	SWA2	MPP1	FPB2	RWA1	MWA1	CWA2	FRM1	SPP2	RRR3	CRM1	CPB1	FRM2	MWA2
292.1410_226.9438	0	0	188.4374729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1625.392986	0	0	0	0	0	0	0	0	0	175.0757973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1836.132539	0	0
342.2048_233.7359	0	0	401.1000596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57.51139562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.72731395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1309.297674	0	0
401.1980_ 48.1619	0	0	66.15390848	0	0	0	0	0	0	0	133.6687659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171.9297417	0	117.6881353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
246.1187_ 45.4134	0	0	217.2118849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1297.43174	0	0	0	0	1238.165758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132.7090602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
248.1113_ 49.9368	0	0	207.2919723	0	0	0	0	0	0	0	779.2438917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	277.7636626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	377.7941153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
251.1776_242.8188	0	0	1060.720634	0	0	0	0	0	0	0	0	0	0	0	0	0	2266.113197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	302.16711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1528.331397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
498.1601_173.6782	0	0	0	464.870855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1242.718517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	605.2327675	0	0	0	0	1090.50268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
394.1819_179.4190	0	0	0	324.0839675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	620.5928884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	578.5220235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151.663074	0	0	0
1084.2246_385.4447	0	0	0	0	0	372.8348324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	548.3182594	0	0	0	222.9291317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	356.5622631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
495.1503_290.7092	0	0	0	0	0	0	419.5204785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	280.1543775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109.3041699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	162.845816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
859.7460_316.3752	0	0	0	0	0	0	304.2689378	236.0520562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	409.0476549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	217.399211	0	0	0	0	0	0	0	0	0	0	0	0	0
1066.8989_369.5671	0	0	0	0	0	0	0	245.4923848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	215.24575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	261.9156095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	264.7771174	0	0	0	0	0	0	0	0	0	0	0	0	0
979.5082_374.5159	0	0	0	0	0	0	0	0	142.9868084	0	0	72.89795356	0	0	0	0	0	0	0	0	0	0	0	109.6638141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89.92761116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
537.3013_506.6117	0	0	0	0	0	0	0	0	181.5882085	0	0	192.9620494	0	0	0	0	0	0	0	0	0	0	0	29.44177905	0	0	165.5598095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
586.3157_273.3762	0	0	0	0	0	0	0	0	150.3067065	0	0	210.0591019	0	0	0	0	0	0	0	0	0	0	0	119.9022739	0	0	102.569687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
739.3773_296.8118	0	0	0	0	0	0	0	0	173.6637335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55.53870908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146.8440199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	197.3482458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
326.1889_245.6426	0	0	0	0	0	0	0	0	202.8708257	0	0	48.62626545	0	0	0	0	0	0	0	0	0	0	0	184.3702448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93.21585914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
557.3200_301.1031	0	0	0	0	0	0	0	0	211.8363236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84.80790266	0	0	0	0	0	0	0	116.1405622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	231.8811457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
521.2876_278.4076	0	0	0	0	0	0	0	0	88.86185592	0	0	0	0	0	0	0	0	0	0	0	0	0	400.0825983	0	0	0	0	0	0	0	298.0131263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102.8988695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
353.2679_479.4668	0	0	0	0	0	0	0	0	629.5752152	0	0	763.7616783	0	0	0	0	0	0	0	0	0	0	0	235.3379603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	263.0564843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
699.3556_479.4668	0	0	0	0	0	0	0	0	511.7175691	0	0	660.8657589	0	0	0	0	0	0	0	0	0	0	0	194.1468255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	294.6160218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
223.6341_103.5170	0	0	0	0	0	0	0	0	157.5197978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	318.9120982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	247.8986335	0	0	0	0	0	0	0	0	0	0	379.8160313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
789.1230_ 63.6071	0	0	0	0	0	0	0	0	155.9186256	0	0	247.7364583	0	0	0	0	0	0	0	0	0	0	0	138.2830201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	524.3218598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
432.2423_242.6887	0	0	0	0	0	0	0	0	55.09382906	0	0	50.87675129	0	0	0	0	0	0	0	0	0	0	131.0048942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	251.8054945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
748.3418_313.5559	0	0	0	0	0	0	0	0	455.2304892	0	0	164.7525662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109.4443447	0	0	0	0	0	0	0	0	0	0	0	202.1843074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1169.2627_382.1595	0	0	0	0	0	0	0	0	1349.969414	0	0	0	0	0	0	0	0	0	0	899.4307893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	830.4165001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	674.0177127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
318.1658_133.4572	0	0	0	0	0	0	0	0	265.1370531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	228.7216131	0	0	0	0	0	0	0	0	0	0	0	147.7278253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	226.8198486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
595.2870_479.7789	0	0	0	0	0	0	0	0	70.25272065	0	0	385.752363	0	0	0	0	0	0	0	0	0	0	0	76.28343374	0	0	186.5906386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
751.8920_290.8579	0	0	0	0	0	0	0	0	211.4169267	0	0	129.0686497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	186.2953611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183.2510605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
735.8718_365.6589	0	0	0	0	0	0	0	0	1002.838484	0	0	1307.988915	0	0	0	0	0	0	0	0	0	0	0	1194.449686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	557.122968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
886.3800_386.1678	0	0	0	0	0	0	0	0	111.4223925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56.3374514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134.9116988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248.6436842	0	0	0	0	0	0	0	0	0
487.2549_246.4973	0	0	0	0	0	0	0	0	140.0202915	0	0	191.1756231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97.87477307	0	0	0	0	0	0	0	0	0	0	0	355.9382426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
440.4088_562.8314	0	0	0	0	0	0	0	0	252.9869818	0	0	343.4922723	0	0	0	0	0	0	0	0	0	0	0	303.6316482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170.1265662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
272.1397_ 65.9253	0	0	0	0	0	0	0	0	0	0	216.7305612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	491.062432	0	0	0	0	0	0	0	0	0	676.7401897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	747.268817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
234.1269_ 44.9137	0	0	0	0	0	0	0	0	0	0	124.5244515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	416.9196644	0	0	0	0	0	0	0	0	0	165.9387152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	227.7257268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
385.1480_ 85.7160	0	0	0	0	0	0	0	0	0	0	359.5460523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	614.4884749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	477.6818396	0	0	0	0	0	0	659.3934108	0	0
403.1434_ 67.4680	0	0	0	0	0	0	0	0	0	0	305.0833739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	261.1241329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	739.2666911	0	282.5535057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
621.1533_ 37.7062	0	0	0	0	0	0	0	0	0	0	291.0056574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	280.3304146	0	253.3684707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	270.0049232	0	0
288.1442_133.6945	0	0	0	0	0	0	0	0	0	0	162.1831802	0	0	141.6427893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	427.0249051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51.46077601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
381.1680_ 70.1333	0	0	0	0	0	0	0	0	0	0	2520.090032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	286.9809699	0	0	0	0	0	0	0	0	0	2164.026026	0	1392.228188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
195.0768_ 57.4225	0	0	0	0	0	0	0	0	0	0	118.8470088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	224.597633	0	0	0	0	0	0	0	0	0	0	0	99.45866322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	317.9209217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
297.1560_168.8578	0	0	0	0	0	0	0	0	0	0	2547.006268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1650.577228	0	0	0	0	0	0	0	0	0	2377.754752	0	2686.187778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
605.3103_263.0415	0	0	0	0	0	0	0	0	0	0	0	127.2682231	0	0	0	0	0	0	0	47.81903153	0	0	0	36.1097868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	186.3459791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
544.3012_274.8003	0	0	0	0	0	0	0	0	0	0	0	604.0697202	0	0	0	237.8284805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	268.2646223	0	0	0	0	0	0	0	34.72219271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
415.2214_254.0424	0	0	0	0	0	0	0	0	0	0	0	189.0625252	0	146.796284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85.97499572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115.9044081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
755.1990_196.8161	0	0	0	0	0	0	0	0	0	0	0	149.3517846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153.4160829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	242.3095504	0	0	0	0	279.8113034	0	0	0	0	0	0	0	0	0	0	0	0
127.0413_146.1455	0	0	0	0	0	0	0	0	0	0	0	200.4904273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1374.554891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	631.9510465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1302.004858	0	0
345.0814_ 37.7566	0	0	0	0	0	0	0	0	0	0	0	34.71696526	0	0	0	0	0	0	0	0	0	0	0	202.6708242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	612.3124976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255.8857009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
658.3480_260.6553	0	0	0	0	0	0	0	0	0	0	0	90.79096882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148.9467217	0	201.603259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	201.9348173	0	0	0	0	0	0	0	0	0	0	0	0	0	0
360.0317_219.1581	0	0	0	0	0	0	0	0	0	0	0	92.54939478	0	0	0	0	0	0	0	0	0	0	46.61096878	170.9460909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229.7218471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
980.0110_374.3045	0	0	0	0	0	0	0	0	0	0	0	186.530544	0	0	0	0	0	0	0	44.4109528	0	0	0	96.2627078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81.21220811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
719.3674_265.4508	0	0	0	0	0	0	0	0	0	0	0	49.72500095	0	0	0	176.3769426	0	0	0	0	0	0	0	0	0	0	31.00413957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106.0731621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
403.1745_422.7553	0	0	0	0	0	0	0	0	0	0	0	98.91202207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	462.4504004	0	0	123.7322815	0	0	0	0	0	0	0	0	0	0	0	0	0	598.2290833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
477.1244_ 86.6017	0	0	0	0	0	0	0	0	0	0	0	0	238.2311517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	263.8686714	0	0	0	0	0	0	0	641.8936671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229.3250368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
664.1846_217.3701	0	0	0	0	0	0	0	0	0	0	0	0	689.8054901	0	0	53.83375874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	288.0068296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160.8950301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
